id,order_id,paid_at,amount,method,status
51590,51590,2023-09-09 21:53:23,4323.0,transfer,paid
51591,51591,2024-07-31 12:29:46,2242.99,transfer,paid
51592,51592,2024-09-27 15:54:00,16608.17,transfer,paid
51593,51593,2023-12-14 15:36:00,20318.92,boleto,paid
51594,51594,2024-02-07 05:32:23,26240.3,boleto,paid
51595,51595,,17266.56,boleto,refunded
51596,51596,2023-12-25 20:53:19,20204.03,boleto,paid
51597,51597,2023-10-21 00:19:54,28899.22,pix,paid
51598,51598,2024-02-08 18:45:00,20095.45,boleto,paid
51599,51599,2023-08-03 09:44:00,21322.64,boleto,paid
51600,51600,,37462.99,boleto,failed
51601,51601,2024-02-08 20:59:14,38388.74,boleto,paid
51602,51602,,21303.83,credit_card,refunded
51603,51603,2024-02-17 05:23:26,20074.03,pix,paid
51604,51604,2024-06-12 14:23:52,21630.07,pix,paid
51605,51605,2024-02-23 05:25:36,20122.84,transfer,paid
51606,51606,2023-09-14 15:35:34,2300.64,pix,paid
51607,51607,2024-01-31 11:36:20,22870.6,boleto,paid
51608,51608,2024-04-21 20:23:50,16018.26,pix,paid
51609,51609,,16919.42,pix,failed
51610,51610,2024-11-07 06:14:33,20054.15,transfer,paid
51611,51611,2024-08-07 01:37:12,26936.06,pix,paid
51612,51612,,17591.87,transfer,pending
51613,51613,2024-10-03 12:40:10,154.84,credit_card,paid
51614,51614,2023-11-17 21:10:32,6717.81,boleto,paid
51615,51615,2023-11-07 17:09:16,2322.48,transfer,paid
51616,51616,2024-08-27 23:16:39,7576.78,credit_card,paid
51617,51617,2024-02-13 08:08:22,16218.97,boleto,paid
51618,51618,2024-05-19 12:09:04,1463.03,transfer,paid
51619,51619,2024-10-11 08:32:50,3122.68,credit_card,paid
51620,51620,,10431.09,transfer,refunded
51621,51621,2024-01-31 20:18:07,43005.85,credit_card,paid
51622,51622,2023-11-23 16:23:44,337.88,transfer,paid
51623,51623,2024-04-27 13:55:21,3925.3,transfer,paid
51624,51624,2024-03-25 14:48:47,8675.42,boleto,paid
51625,51625,2024-02-28 18:05:48,18302.64,boleto,paid
51626,51626,2024-04-10 02:28:10,3564.53,transfer,paid
51627,51627,,821.7,credit_card,failed
51628,51628,,27063.57,credit_card,failed
51629,51629,2024-05-22 21:11:56,10008.11,pix,paid
51630,51630,2024-06-08 03:32:43,17975.91,boleto,paid
51631,51631,2024-07-25 17:57:53,13141.65,boleto,paid
51632,51632,,30214.13,transfer,failed
51633,51633,,24686.61,boleto,refunded
51634,51634,,71292.81,pix,refunded
51635,51635,2024-08-14 02:01:04,6663.43,credit_card,paid
51636,51636,2024-01-12 04:52:43,9002.88,boleto,paid
51637,51637,2024-01-30 17:14:22,11330.28,transfer,paid
51638,51638,2024-03-18 15:06:35,26010.17,transfer,paid
51639,51639,,28775.41,boleto,refunded
51640,51640,2024-06-02 23:48:47,9100.11,transfer,paid
51641,51641,,3825.76,transfer,failed
51642,51642,2024-09-25 12:30:14,15942.94,pix,paid
51643,51643,2024-07-19 11:17:47,16603.56,transfer,paid
51644,51644,2023-09-03 14:09:02,25959.25,boleto,paid
51645,51645,,9432.33,boleto,pending
51646,51646,2024-09-24 06:43:55,11584.0,transfer,paid
51647,51647,2024-10-21 00:29:48,10413.62,transfer,paid
51648,51648,2024-04-24 20:11:21,43700.98,transfer,paid
51649,51649,2023-10-28 12:06:32,17236.56,boleto,paid
51650,51650,2024-01-09 20:19:28,755.83,boleto,paid
51651,51651,,3903.01,credit_card,failed
51652,51652,2024-10-10 13:28:00,15990.16,boleto,paid
51653,51653,2024-08-28 11:59:04,20931.52,transfer,paid
51654,51654,2024-04-24 09:00:38,29856.39,credit_card,paid
51655,51655,,17763.74,transfer,refunded
51656,51656,2024-01-08 15:03:55,15226.98,transfer,paid
51657,51657,2024-05-19 09:19:16,15750.54,credit_card,paid
51658,51658,2023-08-02 21:14:54,21816.3,pix,paid
51659,51659,,8492.47,transfer,pending
51660,51660,2024-10-29 00:10:38,25464.3,pix,paid
51661,51661,2024-05-17 06:50:30,6381.13,pix,paid
51662,51662,2024-06-07 13:04:20,13871.96,boleto,paid
51663,51663,,18881.71,pix,refunded
51664,51664,2024-01-05 12:32:45,11666.19,pix,paid
51665,51665,2024-08-08 09:43:40,14337.05,transfer,paid
51666,51666,2024-07-13 12:40:37,18222.2,pix,paid
51667,51667,2024-11-22 00:23:19,6331.39,pix,paid
51668,51668,2024-01-16 15:31:06,43115.6,pix,paid
51669,51669,2024-05-11 08:57:43,34340.94,pix,paid
51670,51670,2023-09-20 23:14:58,1875.94,credit_card,paid
51671,51671,2024-11-19 15:12:41,2645.7,pix,paid
51672,51672,2024-03-10 12:09:05,25691.04,boleto,paid
51673,51673,2024-11-09 16:18:19,26836.75,pix,paid
51674,51674,2024-03-01 02:18:02,19838.32,pix,paid
51675,51675,2024-03-11 05:05:40,13803.36,transfer,paid
51676,51676,2024-10-12 11:36:51,13153.69,credit_card,paid
51677,51677,,11892.24,pix,refunded
51678,51678,2024-07-31 20:32:02,9147.67,transfer,paid
51679,51679,2023-08-25 06:08:50,29958.54,credit_card,paid
51680,51680,2024-03-05 16:44:00,2724.19,boleto,paid
51681,51681,2024-02-02 03:45:42,11031.79,boleto,paid
51682,51682,2024-08-09 15:15:17,35440.14,credit_card,paid
51683,51683,2024-01-24 19:41:39,5251.58,credit_card,paid
51684,51684,2024-09-25 20:49:11,19664.49,pix,paid
51685,51685,2024-03-08 21:44:10,22870.82,boleto,paid
51686,51686,2024-10-25 02:21:43,8146.17,pix,paid
51687,51687,2023-08-09 10:38:06,14899.21,credit_card,paid
51688,51688,2024-02-07 22:52:23,8532.43,transfer,paid
51689,51689,2024-09-25 07:39:17,10739.2,credit_card,paid
51690,51690,2024-06-08 05:32:04,4282.7,credit_card,paid
51691,51691,2024-07-27 16:16:12,24548.5,pix,paid
51692,51692,2024-08-29 21:57:59,23261.64,pix,paid
51693,51693,2024-04-04 02:11:34,8295.17,credit_card,paid
51694,51694,,3849.09,pix,failed
51695,51695,,39843.79,credit_card,refunded
51696,51696,2023-11-23 15:33:45,16790.11,credit_card,paid
51697,51697,2023-08-07 11:41:34,8836.6,pix,paid
51698,51698,2023-12-23 20:55:02,5517.74,pix,paid
51699,51699,2024-07-19 12:09:36,23085.68,pix,paid
51700,51700,2024-10-18 01:15:11,28850.99,pix,paid
51701,51701,2024-11-13 15:16:03,6003.24,transfer,paid
51702,51702,2023-11-04 08:17:15,2505.46,boleto,paid
51703,51703,2024-03-10 11:58:08,22579.18,boleto,paid
51704,51704,2023-09-20 18:57:37,37093.32,boleto,paid
51705,51705,2024-08-24 04:27:19,728.22,credit_card,paid
51706,51706,2023-11-16 15:18:00,14194.55,transfer,paid
51707,51707,2024-01-08 15:40:38,17036.97,boleto,paid
51708,51708,2024-02-18 01:16:43,10472.68,boleto,paid
51709,51709,2023-10-19 11:39:30,28109.32,transfer,paid
51710,51710,2023-12-28 21:21:41,39860.35,credit_card,paid
51711,51711,2024-07-13 04:53:56,13197.75,pix,paid
51712,51712,2024-01-08 17:38:25,13144.92,boleto,paid
51713,51713,2024-01-06 23:34:59,22200.61,transfer,paid
51714,51714,2024-03-02 17:40:59,15389.49,transfer,paid
51715,51715,,9869.63,boleto,failed
51716,51716,2024-07-08 10:21:37,2737.71,boleto,paid
51717,51717,2024-06-11 17:22:11,1861.8,transfer,paid
51718,51718,2023-11-20 03:09:45,18882.6,boleto,paid
51719,51719,2024-03-17 19:15:44,18716.72,boleto,paid
51720,51720,2023-08-15 23:05:40,30867.97,transfer,paid
51721,51721,2024-02-19 14:16:21,9199.76,boleto,paid
51722,51722,,11770.65,transfer,refunded
51723,51723,,14527.52,transfer,refunded
51724,51724,2024-10-01 13:38:24,10382.67,boleto,paid
51725,51725,2024-04-27 13:16:39,50839.18,pix,paid
51726,51726,2024-05-18 04:56:06,22838.58,transfer,paid
51727,51727,2023-08-13 17:03:44,20757.19,boleto,paid
51728,51728,2023-12-28 05:22:52,7212.19,boleto,paid
51729,51729,2024-04-18 07:33:43,3757.29,transfer,paid
51730,51730,2023-11-19 23:28:09,13499.47,boleto,paid
51731,51731,2023-08-03 12:38:47,26654.56,transfer,paid
51732,51732,2024-11-26 05:52:38,13176.49,boleto,paid
51733,51733,,19889.27,boleto,refunded
51734,51734,2024-10-24 05:01:39,15401.54,transfer,paid
51735,51735,2024-09-29 21:42:08,29522.96,pix,paid
51736,51736,2023-11-25 08:09:10,14816.05,transfer,paid
51737,51737,2024-11-12 08:44:27,12566.35,credit_card,paid
51738,51738,2024-06-07 23:18:08,23935.04,credit_card,paid
51739,51739,2024-09-28 16:49:10,11029.66,pix,paid
51740,51740,2023-08-21 10:26:17,24116.0,pix,paid
51741,51741,,14708.49,transfer,refunded
51742,51742,2024-01-13 06:09:19,12260.07,transfer,paid
51743,51743,2024-06-13 21:45:47,16197.22,credit_card,paid
51744,51744,2024-10-10 13:36:41,9232.02,transfer,paid
51745,51745,2024-09-27 11:50:45,27434.63,pix,paid
51746,51746,2024-10-12 09:11:50,32989.96,pix,paid
51747,51747,2024-03-02 09:56:55,22821.18,pix,paid
51748,51748,2024-08-14 06:03:19,27884.08,pix,paid
51749,51749,2023-09-03 19:37:54,10841.34,transfer,paid
51750,51750,2023-09-14 09:59:41,29230.31,boleto,paid
51751,51751,2024-07-27 15:12:55,12354.38,transfer,paid
51752,51752,2024-06-28 10:34:29,7402.38,pix,paid
51753,51753,2023-08-23 23:56:09,20293.78,transfer,paid
51754,51754,,8806.7,pix,refunded
51755,51755,,16196.06,pix,refunded
51756,51756,2024-09-04 15:07:57,8900.94,boleto,paid
51757,51757,2023-09-11 13:35:49,5653.38,transfer,paid
51758,51758,2023-11-04 17:17:35,8586.1,transfer,paid
51759,51759,2024-01-22 18:27:57,1176.82,transfer,paid
51760,51760,2024-04-19 21:19:21,11736.88,transfer,paid
51761,51761,2023-09-12 13:14:58,680.66,pix,paid
51762,51762,2024-04-04 07:02:01,22209.62,transfer,paid
51763,51763,2024-08-03 23:07:16,26984.07,credit_card,paid
51764,51764,2024-04-19 02:08:49,7221.42,transfer,paid
51765,51765,2024-01-24 01:11:21,3912.14,credit_card,paid
51766,51766,2023-12-25 18:52:59,1918.27,transfer,paid
51767,51767,2023-12-19 12:22:22,20481.77,pix,paid
51768,51768,,13158.95,credit_card,failed
51769,51769,2024-01-15 18:49:58,17069.01,credit_card,paid
51770,51770,2024-07-01 17:49:03,6758.79,pix,paid
51771,51771,2023-12-11 01:09:21,14113.9,boleto,paid
51772,51772,,18699.14,transfer,failed
51773,51773,2024-01-03 23:39:45,12429.72,credit_card,paid
51774,51774,2024-09-04 22:20:39,17601.31,transfer,paid
51775,51775,2023-08-03 15:45:28,30545.02,transfer,paid
51776,51776,2024-03-08 17:25:24,4953.74,credit_card,paid
51777,51777,,41027.54,boleto,failed
51778,51778,2023-09-20 15:10:47,16873.38,credit_card,paid
51779,51779,2024-01-17 07:25:37,23718.57,pix,paid
51780,51780,,31473.99,boleto,refunded
51781,51781,2024-01-04 12:51:46,28005.39,credit_card,paid
51782,51782,2024-08-09 23:25:59,20409.49,boleto,paid
51783,51783,2024-09-12 11:47:18,15581.63,transfer,paid
51784,51784,2023-08-14 22:28:43,17320.74,credit_card,paid
51785,51785,2023-12-16 23:28:38,11989.92,pix,paid
51786,51786,,20568.64,boleto,refunded
51787,51787,2024-07-08 16:16:52,13492.07,transfer,paid
51788,51788,2024-07-30 04:42:07,719.16,credit_card,paid
51789,51789,2023-09-30 04:08:08,28322.17,boleto,paid
51790,51790,,5875.5,transfer,refunded
51791,51791,2023-08-30 01:24:22,12719.25,credit_card,paid
51792,51792,2024-11-22 21:29:43,26407.62,transfer,paid
51793,51793,2024-03-01 22:09:19,14097.72,boleto,paid
51794,51794,2023-12-11 18:38:32,11116.17,credit_card,paid
51795,51795,2024-01-01 06:40:28,25267.58,boleto,paid
51796,51796,2024-05-30 15:14:33,1805.08,pix,paid
51797,51797,2024-04-19 02:09:02,31967.99,pix,paid
51798,51798,,11409.45,transfer,refunded
51799,51799,2023-11-04 21:03:03,11037.45,pix,paid
51800,51800,2023-09-30 06:50:09,13176.77,pix,paid
51801,51801,2024-10-06 17:56:12,24483.74,credit_card,paid
51802,51802,2023-10-15 10:03:47,16242.35,transfer,paid
51803,51803,2024-05-20 05:30:41,32511.55,boleto,paid
51804,51804,2024-06-16 15:54:53,4256.51,transfer,paid
51805,51805,2023-10-14 10:44:22,36305.28,boleto,paid
51806,51806,2024-09-08 17:46:25,3015.18,credit_card,paid
51807,51807,2024-04-28 08:07:55,24150.21,boleto,paid
51808,51808,2023-08-30 18:34:30,29253.8,credit_card,paid
51809,51809,2024-05-28 08:03:12,3622.12,pix,paid
51810,51810,2024-11-23 02:20:52,8006.74,boleto,paid
51811,51811,,281.04,boleto,failed
51812,51812,,3015.71,transfer,refunded
51813,51813,2024-03-20 03:40:23,55346.91,credit_card,paid
51814,51814,2024-07-28 17:22:09,13695.97,transfer,paid
51815,51815,2024-05-28 03:07:50,14416.59,boleto,paid
51816,51816,2023-09-14 00:17:51,12853.75,credit_card,paid
51817,51817,2024-05-19 12:27:41,1537.99,boleto,paid
51818,51818,2024-03-14 18:05:33,21145.28,pix,paid
51819,51819,,33461.19,credit_card,pending
51820,51820,2024-05-17 10:33:56,2505.77,transfer,paid
51821,51821,2023-09-12 08:01:12,20498.04,transfer,paid
51822,51822,2024-05-22 10:44:29,19496.87,credit_card,paid
51823,51823,2023-08-16 14:00:28,37102.35,credit_card,paid
51824,51824,2024-08-26 02:33:19,18472.76,credit_card,paid
51825,51825,2024-07-25 04:09:42,11304.61,credit_card,paid
51826,51826,2024-04-13 14:20:31,839.14,boleto,paid
51827,51827,,22839.24,boleto,failed
51828,51828,2023-11-19 22:24:58,10732.98,transfer,paid
51829,51829,2023-10-09 01:06:08,10364.94,pix,paid
51830,51830,2024-10-29 02:56:37,3897.27,transfer,paid
51831,51831,2024-03-31 12:43:58,10387.09,transfer,paid
51832,51832,2024-08-12 20:15:06,27862.27,boleto,paid
51833,51833,2023-09-29 16:30:48,40286.91,transfer,paid
51834,51834,2024-05-18 15:57:13,25884.48,credit_card,paid
51835,51835,2024-11-03 03:14:04,24978.63,boleto,paid
51836,51836,,29393.87,credit_card,refunded
51837,51837,2024-11-13 22:24:30,13083.02,transfer,paid
51838,51838,2024-05-15 05:50:50,25899.96,transfer,paid
51839,51839,2024-08-29 22:11:05,915.23,transfer,paid
51840,51840,,6683.58,pix,failed
51841,51841,,11823.02,pix,failed
51842,51842,2024-05-01 05:11:18,7357.26,boleto,paid
51843,51843,2023-11-13 04:44:22,14330.69,pix,paid
51844,51844,2024-04-18 01:48:50,6891.26,pix,paid
51845,51845,2024-06-30 18:57:05,12753.14,boleto,paid
51846,51846,2024-03-20 15:06:03,18820.52,pix,paid
51847,51847,2023-08-04 17:06:56,12452.34,pix,paid
51848,51848,2024-01-13 21:31:54,25077.52,credit_card,paid
51849,51849,2024-07-05 01:21:05,728.6,credit_card,paid
51850,51850,2024-02-20 19:38:53,41918.21,transfer,paid
51851,51851,2024-10-30 09:53:53,2182.96,transfer,paid
51852,51852,2024-10-30 20:31:25,29191.52,credit_card,paid
51853,51853,2024-10-12 16:01:49,5653.89,transfer,paid
51854,51854,,18291.26,credit_card,refunded
51855,51855,2024-01-25 09:11:21,21142.27,credit_card,paid
51856,51856,,30541.67,boleto,refunded
51857,51857,2024-09-02 20:35:23,3545.02,transfer,paid
51858,51858,,556.8,pix,refunded
51859,51859,,4898.56,boleto,refunded
51860,51860,2024-06-11 19:08:55,10592.2,pix,paid
51861,51861,,18293.1,boleto,failed
51862,51862,,10614.93,pix,refunded
51863,51863,2024-06-29 18:31:39,16294.47,credit_card,paid
51864,51864,2023-10-22 15:39:34,1649.91,credit_card,paid
51865,51865,2024-08-03 23:11:43,16911.4,pix,paid
51866,51866,,17801.46,pix,pending
51867,51867,2024-06-09 23:40:55,14923.72,pix,paid
51868,51868,2024-01-20 16:17:51,17032.91,credit_card,paid
51869,51869,2024-08-26 19:06:26,9416.53,boleto,paid
51870,51870,2024-04-17 00:51:51,11785.43,transfer,paid
51871,51871,2024-02-14 10:17:57,18829.97,boleto,paid
51872,51872,2024-04-20 07:07:49,1410.68,transfer,paid
51873,51873,2024-06-10 04:27:26,16183.85,pix,paid
51874,51874,2024-07-09 02:15:19,12178.4,pix,paid
51875,51875,,6658.87,boleto,refunded
51876,51876,2023-10-08 00:00:53,11220.19,transfer,paid
51877,51877,2023-11-08 00:17:28,507.87,pix,paid
51878,51878,2023-12-16 19:10:42,34106.16,transfer,paid
51879,51879,2023-08-22 12:23:07,430.19,pix,paid
51880,51880,,22627.32,credit_card,failed
51881,51881,2023-12-27 10:38:31,35052.76,pix,paid
51882,51882,,3841.96,pix,refunded
51883,51883,2024-09-14 06:16:14,1476.84,credit_card,paid
51884,51884,2024-04-11 07:10:36,15928.79,pix,paid
51885,51885,2024-10-19 23:23:11,7754.69,boleto,paid
51886,51886,2023-09-25 02:16:45,8127.3,credit_card,paid
51887,51887,2024-08-17 09:07:43,28082.69,boleto,paid
51888,51888,2024-02-05 22:28:47,6134.91,boleto,paid
51889,51889,2023-08-26 22:11:13,20821.25,transfer,paid
51890,51890,2024-04-02 07:55:27,20375.6,transfer,paid
51891,51891,2024-09-06 22:11:11,1272.54,boleto,paid
51892,51892,2024-01-26 15:00:18,33669.24,pix,paid
51893,51893,2024-09-13 21:26:58,29919.53,transfer,paid
51894,51894,,1520.36,transfer,refunded
51895,51895,,11134.53,credit_card,refunded
51896,51896,,23869.88,transfer,failed
51897,51897,2024-10-27 00:27:12,2191.47,transfer,paid
51898,51898,2024-03-24 00:54:04,11888.02,boleto,paid
51899,51899,2024-10-13 20:19:31,14432.59,transfer,paid
51900,51900,2024-06-28 01:59:23,17974.81,credit_card,paid
51901,51901,2024-11-19 17:56:34,377.73,boleto,paid
51902,51902,2023-09-24 11:20:51,2955.3,pix,paid
51903,51903,2024-11-27 23:06:48,6955.9,transfer,paid
51904,51904,2023-10-15 19:09:06,19737.79,transfer,paid
51905,51905,2024-04-02 14:39:37,10300.08,credit_card,paid
51906,51906,2024-06-29 05:01:44,12349.41,credit_card,paid
51907,51907,2023-09-11 20:28:22,13199.31,transfer,paid
51908,51908,2023-09-27 21:25:38,5491.91,pix,paid
51909,51909,2024-10-18 06:21:43,13112.24,pix,paid
51910,51910,,16930.45,boleto,failed
51911,51911,2024-06-06 08:40:21,22929.9,pix,paid
51912,51912,2024-08-25 09:47:26,7135.23,transfer,paid
51913,51913,2024-01-20 23:13:27,1838.84,boleto,paid
51914,51914,2023-09-09 08:27:19,7904.92,credit_card,paid
51915,51915,2024-05-17 21:28:17,61378.15,credit_card,paid
51916,51916,2024-11-25 11:17:00,8395.63,pix,paid
51917,51917,2024-01-13 02:30:27,4188.71,pix,paid
51918,51918,2023-10-19 20:08:30,18902.88,pix,paid
51919,51919,2023-08-13 18:52:59,10183.34,credit_card,paid
51920,51920,2024-09-07 04:26:24,2003.99,transfer,paid
51921,51921,,361.31,transfer,refunded
51922,51922,2024-08-25 21:41:48,1291.93,credit_card,paid
51923,51923,2024-01-02 23:35:48,13650.63,credit_card,paid
51924,51924,2024-05-29 23:34:20,21765.24,credit_card,paid
51925,51925,2024-01-31 00:12:00,16810.69,pix,paid
51926,51926,2023-12-19 23:03:15,3050.3,credit_card,paid
51927,51927,,17140.36,pix,refunded
51928,51928,2024-07-05 22:01:26,11116.44,transfer,paid
51929,51929,2024-06-05 22:16:59,17287.17,pix,paid
51930,51930,,16144.08,boleto,refunded
51931,51931,2023-09-07 02:10:17,55580.97,transfer,paid
51932,51932,2023-10-09 16:51:34,291.87,boleto,paid
51933,51933,2024-01-25 16:28:21,2909.49,transfer,paid
51934,51934,2024-08-03 01:20:30,8197.82,boleto,paid
51935,51935,2024-08-02 20:18:09,8949.0,pix,paid
51936,51936,2024-05-07 18:12:56,9703.27,credit_card,paid
51937,51937,2024-02-21 23:58:26,60.82,boleto,paid
51938,51938,2024-01-02 23:03:33,40428.67,pix,paid
51939,51939,2024-11-15 07:07:12,10178.31,boleto,paid
51940,51940,2023-11-17 15:34:58,42334.09,credit_card,paid
51941,51941,2024-09-04 23:18:04,10269.38,pix,paid
51942,51942,2023-08-24 15:46:43,13691.73,boleto,paid
51943,51943,2023-12-01 20:24:26,12208.21,pix,paid
51944,51944,2023-09-13 14:06:35,12012.72,credit_card,paid
51945,51945,2024-10-11 21:36:48,16567.47,transfer,paid
51946,51946,2024-08-12 18:11:03,44017.38,pix,paid
51947,51947,2024-10-26 05:47:28,37701.4,transfer,paid
51948,51948,,19661.47,pix,refunded
51949,51949,2024-08-22 21:18:06,27929.54,boleto,paid
51950,51950,2024-04-24 02:30:30,32040.75,pix,paid
51951,51951,2023-12-25 13:16:13,33207.14,transfer,paid
51952,51952,2024-05-05 15:39:29,20097.12,transfer,paid
51953,51953,2024-07-06 16:49:53,17779.74,pix,paid
51954,51954,2024-03-24 03:36:16,47202.08,credit_card,paid
51955,51955,2024-05-07 22:55:19,9129.57,transfer,paid
51956,51956,2024-03-31 18:45:44,17907.56,credit_card,paid
51957,51957,2023-08-30 14:15:26,17888.59,pix,paid
51958,51958,2024-04-21 06:20:07,22949.52,pix,paid
51959,51959,2024-10-08 06:46:04,23993.09,boleto,paid
51960,51960,2024-07-12 17:32:51,3540.24,boleto,paid
51961,51961,2024-04-03 14:17:59,18336.84,credit_card,paid
51962,51962,,9798.76,credit_card,refunded
51963,51963,2023-10-03 01:24:22,24828.65,boleto,paid
51964,51964,2024-08-10 00:38:22,31154.65,credit_card,paid
51965,51965,2024-06-08 22:10:57,23493.16,transfer,paid
51966,51966,2024-03-10 21:28:14,6873.85,credit_card,paid
51967,51967,2024-01-17 03:37:15,39938.82,credit_card,paid
51968,51968,2024-02-12 11:54:35,351.71,transfer,paid
51969,51969,,21668.81,credit_card,refunded
51970,51970,2024-02-29 05:49:53,35468.3,credit_card,paid
51971,51971,2024-01-29 06:05:16,4231.99,credit_card,paid
51972,51972,2023-12-04 12:01:38,1503.25,boleto,paid
51973,51973,2024-03-31 00:28:52,5797.92,credit_card,paid
51974,51974,2024-06-28 16:36:51,27650.2,credit_card,paid
51975,51975,2024-02-10 10:54:59,11110.51,transfer,paid
51976,51976,2024-03-17 05:06:24,1971.26,pix,paid
51977,51977,,32588.03,credit_card,refunded
51978,51978,2024-06-09 06:22:38,20944.49,transfer,paid
51979,51979,,21775.63,pix,pending
51980,51980,2023-09-04 21:31:46,12150.11,pix,paid
51981,51981,2024-11-26 08:49:33,41587.61,boleto,paid
51982,51982,2024-11-08 05:14:59,7005.23,pix,paid
51983,51983,2024-11-06 00:16:12,21786.65,transfer,paid
51984,51984,,4077.17,credit_card,failed
51985,51985,2024-03-14 13:43:08,15826.87,transfer,paid
51986,51986,2023-09-25 01:26:59,23751.14,boleto,paid
51987,51987,2024-07-15 11:29:20,6755.05,pix,paid
51988,51988,,1810.21,pix,pending
51989,51989,2024-09-16 20:33:35,17565.93,credit_card,paid
51990,51990,2024-07-17 14:05:29,14693.8,boleto,paid
51991,51991,2024-08-27 11:42:04,17468.73,pix,paid
51992,51992,2024-02-02 15:12:31,2391.91,boleto,paid
51993,51993,,13606.18,boleto,refunded
51994,51994,2023-12-25 00:18:07,16358.94,credit_card,paid
51995,51995,2024-06-30 23:27:00,9263.51,pix,paid
51996,51996,2024-02-08 01:11:17,16777.41,pix,paid
51997,51997,2024-04-12 22:30:02,59707.44,boleto,paid
51998,51998,2023-10-02 11:47:49,25572.44,transfer,paid
51999,51999,2024-07-18 11:13:31,27358.47,credit_card,paid
52000,52000,2023-10-24 15:18:31,20105.36,pix,paid
52001,52001,,20251.39,boleto,refunded
52002,52002,2024-09-11 11:43:26,16350.67,pix,paid
52003,52003,2023-08-05 19:26:32,114.07,boleto,paid
52004,52004,2023-12-03 13:55:17,17551.14,transfer,paid
52005,52005,2024-10-11 19:34:30,546.16,transfer,paid
52006,52006,,36101.14,credit_card,refunded
52007,52007,2024-10-05 01:22:47,13688.91,transfer,paid
52008,52008,2024-05-24 02:05:53,27378.01,boleto,paid
52009,52009,,11748.53,boleto,refunded
52010,52010,2024-02-20 07:56:26,17503.56,credit_card,paid
52011,52011,2024-06-05 09:18:50,19345.0,boleto,paid
52012,52012,2023-12-15 13:54:16,43654.81,credit_card,paid
52013,52013,2024-06-30 15:02:36,22761.64,pix,paid
52014,52014,2024-03-11 01:21:32,18331.69,boleto,paid
52015,52015,2024-09-14 04:41:47,36974.92,boleto,paid
52016,52016,2024-01-27 01:50:07,22049.43,boleto,paid
52017,52017,2024-10-04 08:33:22,597.86,credit_card,paid
52018,52018,2024-11-04 16:10:19,3090.1,boleto,paid
52019,52019,2024-03-04 04:07:18,500.06,boleto,paid
52020,52020,2024-06-09 21:28:18,14017.05,pix,paid
52021,52021,2023-12-12 17:02:07,14795.07,credit_card,paid
52022,52022,2023-08-19 09:56:19,5928.0,pix,paid
52023,52023,2023-09-26 08:36:19,32571.98,pix,paid
52024,52024,,9887.26,boleto,refunded
52025,52025,2024-08-31 13:09:04,10581.05,boleto,paid
52026,52026,,1117.61,credit_card,refunded
52027,52027,2024-06-26 19:52:09,1622.24,credit_card,paid
52028,52028,2024-02-04 16:06:41,8664.52,boleto,paid
52029,52029,2023-11-28 00:03:48,21385.61,transfer,paid
52030,52030,,35385.69,pix,refunded
52031,52031,2024-02-10 04:58:58,10823.32,pix,paid
52032,52032,2024-11-23 11:38:55,18590.53,boleto,paid
52033,52033,,11149.61,transfer,refunded
52034,52034,2023-08-07 21:15:52,23000.63,pix,paid
52035,52035,,6143.91,boleto,refunded
52036,52036,2023-12-01 11:43:11,577.45,boleto,paid
52037,52037,2023-08-07 19:57:13,26602.2,credit_card,paid
52038,52038,2024-09-30 09:30:24,2720.68,boleto,paid
52039,52039,2024-09-15 18:33:25,2402.72,transfer,paid
52040,52040,2024-04-10 13:03:50,3707.74,transfer,paid
52041,52041,2024-04-04 08:16:45,34782.48,transfer,paid
52042,52042,,18839.7,credit_card,refunded
52043,52043,2024-11-20 12:15:05,12721.37,pix,paid
52044,52044,2023-08-13 06:06:41,5941.21,credit_card,paid
52045,52045,2024-07-18 04:02:30,11086.96,transfer,paid
52046,52046,2023-08-27 21:40:47,24959.2,credit_card,paid
52047,52047,,21139.69,boleto,failed
52048,52048,2024-07-26 01:38:02,7405.54,credit_card,paid
52049,52049,2023-11-20 13:51:52,21959.75,boleto,paid
52050,52050,2024-01-02 01:55:26,10368.08,boleto,paid
52051,52051,2024-10-21 05:01:55,43632.77,boleto,paid
52052,52052,2024-06-12 01:07:38,4078.78,credit_card,paid
52053,52053,2024-08-25 15:31:49,18253.78,transfer,paid
52054,52054,2024-02-19 04:04:12,1549.26,boleto,paid
52055,52055,2024-01-16 04:42:40,47548.7,pix,paid
52056,52056,2024-04-15 02:46:20,14007.27,boleto,paid
52057,52057,2024-03-23 20:14:31,6173.71,transfer,paid
52058,52058,2024-08-19 06:46:54,9796.25,boleto,paid
52059,52059,2024-11-28 19:22:30,19821.18,pix,paid
52060,52060,2024-01-07 18:43:59,22534.52,transfer,paid
52061,52061,2024-04-16 21:05:34,11503.16,credit_card,paid
52062,52062,,7902.49,transfer,pending
52063,52063,2024-07-23 21:18:44,49475.16,transfer,paid
52064,52064,2024-08-09 21:00:10,36543.63,credit_card,paid
52065,52065,,29994.77,pix,refunded
52066,52066,2024-06-19 07:07:51,12413.22,boleto,paid
52067,52067,2023-10-06 20:05:43,25846.34,credit_card,paid
52068,52068,2024-10-23 02:15:34,360.78,pix,paid
52069,52069,2024-08-08 02:32:19,21620.98,pix,paid
52070,52070,2023-09-09 15:13:42,17773.25,transfer,paid
